"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","41","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","120","","","","","","Test GET Call",""
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","39","","","","","","Test DELETE Call",""
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","123","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","193","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sat Oct 11 21:03:45 GMT 2025","Sat Oct 11 21:03:45 GMT 2025","132","","","","","","Test POST Call [post_payload_1.json]",""
