"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","432","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","174","","","","","","Test GET Call",""
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","248","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","102","","","","","","Test DELETE Call",""
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","386","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sat Aug 23 21:03:39 GMT 2025","Sat Aug 23 21:03:39 GMT 2025","240","","","","","","Test UPDATE call [put_payload_2.json]",""
