"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","42","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","47","","","","","","Test GET Call",""
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","113","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","31","","","","","","Test DELETE Call",""
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","116","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Mon Jul 07 21:03:30 GMT 2025","Mon Jul 07 21:03:30 GMT 2025","71","","","","","","Test POST Call [post_payload_2.json]",""
