"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","224","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","275","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","115","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","90","","","","","","Test DELETE Call",""
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","105","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Tue Jul 22 21:03:30 GMT 2025","Tue Jul 22 21:03:30 GMT 2025","82","","","","","","Test GET Call",""
