"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","72","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","64","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","82","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","73","","","","","","Test GET Call",""
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","30","","","","","","Test DELETE Call",""
"passed","Mon Jun 23 21:03:32 GMT 2025","Mon Jun 23 21:03:32 GMT 2025","44","","","","","","Test UPDATE call [put_payload_2.json]",""
