"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","86","","","","","","Test DELETE Call",""
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","118","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","94","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","106","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","45","","","","","","Test GET Call",""
"passed","Mon Jul 14 21:03:55 GMT 2025","Mon Jul 14 21:03:55 GMT 2025","106","","","","","","Test POST Call [post_payload_1.json]",""
