"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","92","","","","","","Test GET Call",""
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","155","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","94","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","173","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","99","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sat Jul 05 21:03:24 GMT 2025","Sat Jul 05 21:03:24 GMT 2025","43","","","","","","Test DELETE Call",""
