"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:26 GMT 2025","108","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:26 GMT 2025","259","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:27 GMT 2025","233","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:26 GMT 2025","55","","","","","","Test GET Call",""
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:26 GMT 2025","270","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Wed Jul 09 21:03:26 GMT 2025","Wed Jul 09 21:03:26 GMT 2025","86","","","","","","Test DELETE Call",""
