"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","67","","","","","","Test UPDATE call [put_payload_1.json]",""
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","58","","","","","","Test GET Call",""
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","45","","","","","","Test POST Call [post_payload_1.json]",""
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","30","","","","","","Test UPDATE call [put_payload_2.json]",""
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","69","","","","","","Test POST Call [post_payload_2.json]",""
"passed","Sun Oct 05 21:03:58 GMT 2025","Sun Oct 05 21:03:58 GMT 2025","25","","","","","","Test DELETE Call",""
